run_idx,timestep,action,new_item,score,inventory,domain
6,1,"({'name': 'raw meat', 'emoji': '🥩', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat']}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True})","{'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat'], 'value': 0, 'name': 'Chopped Raw Meat', 'emoji': '🥩🔪'}",5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'apple', 'emoji': '🍎', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['apple']}, {'tool': False, 'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 5, 'name': 'Cooked Ginger', 'emoji': '🫚🔥'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana'], 'value': 5, 'name': 'Chopped Banana', 'emoji': '🍌🔪'}, {'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['meat', 'fruit'], 'all_ingredients': ['raw meat', 'pineapple'], 'tool': False, 'value': 8, 'name': 'Cooked Oversalted Raw Meat and Pineapple', 'emoji': '🥩🍍🔥'}]",cooking
6,2,"({'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'banana', 'emoji': '🍌', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana']})","{'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana'], 'value': 5, 'name': 'Chopped Banana', 'emoji': '🍌🔪'}",5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'apple', 'emoji': '🍎', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['apple']}, {'tool': False, 'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 5, 'name': 'Cooked Ginger', 'emoji': '🫚🔥'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana'], 'value': 5, 'name': 'Chopped Banana', 'emoji': '🍌🔪'}, {'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['meat', 'fruit'], 'all_ingredients': ['raw meat', 'pineapple'], 'tool': False, 'value': 8, 'name': 'Cooked Oversalted Raw Meat and Pineapple', 'emoji': '🥩🍍🔥'}]",cooking
6,3,"({'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat'], 'value': 0, 'name': 'Chopped Raw Meat', 'emoji': '🥩🔪'}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True})","{'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat'], 'value': 0, 'name': 'Salted Chopped Raw Meat', 'emoji': '🥩🔪🧂'}",5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'apple', 'emoji': '🍎', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['apple']}, {'tool': False, 'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 5, 'name': 'Cooked Ginger', 'emoji': '🫚🔥'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana'], 'value': 5, 'name': 'Chopped Banana', 'emoji': '🍌🔪'}, {'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['meat', 'fruit'], 'all_ingredients': ['raw meat', 'pineapple'], 'tool': False, 'value': 8, 'name': 'Cooked Oversalted Raw Meat and Pineapple', 'emoji': '🥩🍍🔥'}]",cooking
6,4,"({'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'pineapple', 'emoji': '🍍', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['pineapple']})","{'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['pineapple'], 'value': 5, 'name': 'Salted Pineapple', 'emoji': '🍍🧂'}",5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'apple', 'emoji': '🍎', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['apple']}, {'tool': False, 'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 5, 'name': 'Cooked Ginger', 'emoji': '🫚🔥'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana'], 'value': 5, 'name': 'Chopped Banana', 'emoji': '🍌🔪'}, {'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['meat', 'fruit'], 'all_ingredients': ['raw meat', 'pineapple'], 'tool': False, 'value': 8, 'name': 'Cooked Oversalted Raw Meat and Pineapple', 'emoji': '🥩🍍🔥'}]",cooking
6,5,"({'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['pineapple'], 'value': 5, 'name': 'Salted Pineapple', 'emoji': '🍍🧂'}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True})","{'tool': False, 'salt_level': 2, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['pineapple'], 'value': 0, 'name': 'Extra Salted Pineapple', 'emoji': '🍍🧂🧂'}",5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'apple', 'emoji': '🍎', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['apple']}, {'tool': False, 'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 5, 'name': 'Cooked Ginger', 'emoji': '🫚🔥'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana'], 'value': 5, 'name': 'Chopped Banana', 'emoji': '🍌🔪'}, {'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['meat', 'fruit'], 'all_ingredients': ['raw meat', 'pineapple'], 'tool': False, 'value': 8, 'name': 'Cooked Oversalted Raw Meat and Pineapple', 'emoji': '🥩🍍🔥'}]",cooking
6,6,"({'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True})",,5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'apple', 'emoji': '🍎', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['apple']}, {'tool': False, 'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 5, 'name': 'Cooked Ginger', 'emoji': '🫚🔥'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana'], 'value': 5, 'name': 'Chopped Banana', 'emoji': '🍌🔪'}, {'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['meat', 'fruit'], 'all_ingredients': ['raw meat', 'pineapple'], 'tool': False, 'value': 8, 'name': 'Cooked Oversalted Raw Meat and Pineapple', 'emoji': '🥩🍍🔥'}]",cooking
6,7,"({'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat'], 'value': 0, 'name': 'Salted Chopped Raw Meat', 'emoji': '🥩🔪🧂'}, {'tool': False, 'salt_level': 2, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['pineapple'], 'value': 0, 'name': 'Extra Salted Pineapple', 'emoji': '🍍🧂🧂'})","{'salt_level': 2, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat', 'fruit'], 'all_ingredients': ['raw meat', 'pineapple'], 'tool': False, 'value': 0, 'name': 'Oversalted Raw Meat and Pineapple', 'emoji': '🥩🍍🧂'}",5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'apple', 'emoji': '🍎', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['apple']}, {'tool': False, 'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 5, 'name': 'Cooked Ginger', 'emoji': '🫚🔥'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana'], 'value': 5, 'name': 'Chopped Banana', 'emoji': '🍌🔪'}, {'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['meat', 'fruit'], 'all_ingredients': ['raw meat', 'pineapple'], 'tool': False, 'value': 8, 'name': 'Cooked Oversalted Raw Meat and Pineapple', 'emoji': '🥩🍍🔥'}]",cooking
6,8,"({'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True})",,5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'apple', 'emoji': '🍎', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['apple']}, {'tool': False, 'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 5, 'name': 'Cooked Ginger', 'emoji': '🫚🔥'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana'], 'value': 5, 'name': 'Chopped Banana', 'emoji': '🍌🔪'}, {'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['meat', 'fruit'], 'all_ingredients': ['raw meat', 'pineapple'], 'tool': False, 'value': 8, 'name': 'Cooked Oversalted Raw Meat and Pineapple', 'emoji': '🥩🍍🔥'}]",cooking
6,9,"({'salt_level': 2, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat', 'fruit'], 'all_ingredients': ['raw meat', 'pineapple'], 'tool': False, 'value': 0, 'name': 'Oversalted Raw Meat and Pineapple', 'emoji': '🥩🍍🧂'}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True})","{'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['meat', 'fruit'], 'all_ingredients': ['raw meat', 'pineapple'], 'tool': False, 'value': 8, 'name': 'Cooked Oversalted Raw Meat and Pineapple', 'emoji': '🥩🍍🔥'}",8,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'apple', 'emoji': '🍎', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['apple']}, {'tool': False, 'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 5, 'name': 'Cooked Ginger', 'emoji': '🫚🔥'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana'], 'value': 5, 'name': 'Chopped Banana', 'emoji': '🍌🔪'}, {'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['meat', 'fruit'], 'all_ingredients': ['raw meat', 'pineapple'], 'tool': False, 'value': 8, 'name': 'Cooked Oversalted Raw Meat and Pineapple', 'emoji': '🥩🍍🔥'}]",cooking
7,0,"({'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'tomato', 'emoji': '🍅', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['tomato']})","{'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['tomato'], 'value': 0, 'name': 'Wet Tomato', 'emoji': '🍅💧'}",0,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'coconut', 'emoji': '🥥', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['cheese'], 'value': 5, 'name': 'Chopped Cheese', 'emoji': '🧀🔪'}, {'salt_level': 1, 'cook_level': 2, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain', 'vegetable', 'aromatic'], 'all_ingredients': ['wheat', 'ginger', 'tomato'], 'tool': False, 'value': 1, 'name': 'Overcooked Salted Wet Wheat Mix', 'emoji': '🌾🍅🔥'}]",cooking
7,1,"({'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True})",,0,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'coconut', 'emoji': '🥥', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['cheese'], 'value': 5, 'name': 'Chopped Cheese', 'emoji': '🧀🔪'}, {'salt_level': 1, 'cook_level': 2, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain', 'vegetable', 'aromatic'], 'all_ingredients': ['wheat', 'ginger', 'tomato'], 'tool': False, 'value': 1, 'name': 'Overcooked Salted Wet Wheat Mix', 'emoji': '🌾🍅🔥'}]",cooking
7,2,"({'name': 'wheat', 'emoji': '🌾', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['grain'], 'all_ingredients': ['wheat']}, {'name': 'ginger', 'emoji': '🫚', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger']})","{'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['grain', 'aromatic'], 'all_ingredients': ['wheat', 'ginger'], 'tool': False, 'value': 0, 'name': 'Wheat and Ginger', 'emoji': '🌾🫚'}",0,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'coconut', 'emoji': '🥥', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['cheese'], 'value': 5, 'name': 'Chopped Cheese', 'emoji': '🧀🔪'}, {'salt_level': 1, 'cook_level': 2, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain', 'vegetable', 'aromatic'], 'all_ingredients': ['wheat', 'ginger', 'tomato'], 'tool': False, 'value': 1, 'name': 'Overcooked Salted Wet Wheat Mix', 'emoji': '🌾🍅🔥'}]",cooking
7,3,"({'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['tomato'], 'value': 0, 'name': 'Wet Tomato', 'emoji': '🍅💧'})","{'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['tomato'], 'value': 0, 'name': 'Salted Wet Tomato', 'emoji': '🍅💧🧂'}",0,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'coconut', 'emoji': '🥥', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['cheese'], 'value': 5, 'name': 'Chopped Cheese', 'emoji': '🧀🔪'}, {'salt_level': 1, 'cook_level': 2, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain', 'vegetable', 'aromatic'], 'all_ingredients': ['wheat', 'ginger', 'tomato'], 'tool': False, 'value': 1, 'name': 'Overcooked Salted Wet Wheat Mix', 'emoji': '🌾🍅🔥'}]",cooking
7,4,"({'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['grain', 'aromatic'], 'all_ingredients': ['wheat', 'ginger'], 'tool': False, 'value': 0, 'name': 'Wheat and Ginger', 'emoji': '🌾🫚'})","{'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['grain', 'aromatic'], 'all_ingredients': ['wheat', 'ginger'], 'tool': False, 'value': 0, 'name': 'Salted Wheat and Ginger', 'emoji': '🌾🫚🧂'}",0,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'coconut', 'emoji': '🥥', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['cheese'], 'value': 5, 'name': 'Chopped Cheese', 'emoji': '🧀🔪'}, {'salt_level': 1, 'cook_level': 2, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain', 'vegetable', 'aromatic'], 'all_ingredients': ['wheat', 'ginger', 'tomato'], 'tool': False, 'value': 1, 'name': 'Overcooked Salted Wet Wheat Mix', 'emoji': '🌾🍅🔥'}]",cooking
7,5,"({'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['grain', 'aromatic'], 'all_ingredients': ['wheat', 'ginger'], 'tool': False, 'value': 0, 'name': 'Salted Wheat and Ginger', 'emoji': '🌾🫚🧂'}, {'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['tomato'], 'value': 0, 'name': 'Salted Wet Tomato', 'emoji': '🍅💧🧂'})","{'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['grain', 'vegetable', 'aromatic'], 'all_ingredients': ['wheat', 'ginger', 'tomato'], 'tool': False, 'value': 0, 'name': 'Salted Wet Wheat, Ginger, and Tomato', 'emoji': '🌾🫚🍅'}",0,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'coconut', 'emoji': '🥥', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['coconut']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['cheese'], 'value': 5, 'name': 'Chopped Cheese', 'emoji': '🧀🔪'}, {'salt_level': 1, 'cook_level': 2, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain', 'vegetable', 'aromatic'], 'all_ingredients': ['wheat', 'ginger', 'tomato'], 'tool': False, 'value': 1, 'name': 'Overcooked Salted Wet Wheat Mix', 'emoji': '🌾🍅🔥'}]",cooking
